,Column1,call,put,strike,Share,symbol,trade_date,ex_date,libor_rate,Implied Volatility,t,new_libor,d,vg_im_sigma,vg_im_nu,vg_im_call
318,12021.0,37.26,4.05,140.0,168.4900055,AAPL,12/08/2022,17/02/2023,0.023001,33.853,0.75,0.0477586,0.20591146130726656,0.24569762913386056,0.0010747822515577699,36.5880105789405
319,1333.0,35.55,1.6,140.0,173.1900024,AAPL,15/08/2022,18/11/2022,0.023001,34.653,0.376984127,0.042010681,1.439767570922129,0.24672646575958884,0.001019733236952806,34.599217192066
320,7333.0,36.56,2.2,140.0,173.1900024,AAPL,15/08/2022,16/12/2022,0.023001,34.025,0.488095238,0.044288814,1.823928018097007,0.24672646575958884,0.001019733236952806,38.8727297614107
321,12546.0,37.64,2.96,140.0,173.1900024,AAPL,15/08/2022,20/01/2023,0.023001,33.862,0.626984127,0.046171351,2.5047210537777573,0.24672646575958884,0.001019733236952806,39.4846083621207
322,12022.0,38.75,3.73,140.0,173.1900024,AAPL,15/08/2022,17/02/2023,0.023001,33.785,0.738095238,0.047604995,3.0037658860442207,0.24672646575958884,0.001019733236952806,38.1391672756722
323,1334.0,35.54,1.65,140.0,173.1900024,AAPL,16/08/2022,18/11/2022,0.023001,35.546,0.373015873,0.041929319,1.472610205503571,0.2503123444607442,0.0010177066056489173,34.5678417786017
324,7334.0,36.47,2.27,140.0,173.1900024,AAPL,16/08/2022,16/12/2022,0.023001,34.525,0.484126984,0.044207452,1.9544495243828806,0.2503123444607442,0.0010177066056489173,38.730022541008
325,12547.0,37.7,3.05,140.0,173.1900024,AAPL,16/08/2022,20/01/2023,0.023001,34.139,0.623015873,0.046120149,2.5054605447660663,0.2503123444607442,0.0010177066056489173,39.4711882816648
326,12023.0,38.7,3.8,140.0,173.1900024,AAPL,16/08/2022,17/02/2023,0.023001,34.107,0.734126984,0.047553794,3.093147705768871,0.2503123444607442,0.0010177066056489173,38.0395402873555
327,1335.0,37.23,1.7,140.0,173.0299988,AAPL,17/08/2022,18/11/2022,0.023001,36.995,0.369047619,0.041847957,-0.35446709521298203,0.26020701875280466,0.0009976573302203995,36.2446676797018
328,7335.0,38.47,2.32,140.0,173.0299988,AAPL,17/08/2022,16/12/2022,0.023001,35.91,0.48015873,0.04412609,-0.1849504049806967,0.26020701875280466,0.0009976573302203995,40.9362937872917
329,12548.0,39.16,3.05,140.0,173.0299988,AAPL,17/08/2022,20/01/2023,0.023001,35.227,0.619047619,0.046068948,0.85624551637639,0.26020701875280466,0.0009976573302203995,41.0383893784704
330,12024.0,40.3,3.77,140.0,173.0299988,AAPL,17/08/2022,17/02/2023,0.023001,34.92,0.73015873,0.047502592,1.2725738416939123,0.26020701875280466,0.0009976573302203995,39.6244875278195
331,1336.0,36.6,1.77,140.0,174.5500031,AAPL,18/08/2022,18/11/2022,0.023001,37.265,0.365079365,0.041766595,1.8385472201751156,0.2617169973388904,0.0010033184497011416,35.5577355632524
332,7336.0,38.07,2.37,140.0,174.5500031,AAPL,18/08/2022,16/12/2022,0.023001,36.419,0.476190476,0.044044729,1.7557398508832023,0.2617169973388904,0.0010033184497011416,40.4026673775794
333,12549.0,38.9,3.1,140.0,174.5500031,AAPL,18/08/2022,20/01/2023,0.023001,35.602,0.615079365,0.046017746,2.657087333891809,0.2617169973388904,0.0010033184497011416,40.7672407220785
334,12025.0,39.87,3.9,140.0,174.5500031,AAPL,18/08/2022,17/02/2023,0.023001,35.689,0.726190476,0.04745139,3.322055929290343,0.2617169973388904,0.0010033184497011416,39.1563085220315
335,1337.0,34.4,1.93,140.0,174.1499939,AAPL,19/08/2022,18/11/2022,0.023001,37.162,0.361111111,0.041685233,3.771631802918023,0.32037128905483314,0.004494180362955861,34.9624312644149
336,7337.0,35.4,2.63,140.0,174.1499939,AAPL,19/08/2022,16/12/2022,0.023001,36.122,0.472222222,0.043963367,4.256498816324665,0.32037128905483314,0.004494180362955861,36.3198480591847
337,12550.0,36.69,3.42,140.0,174.1499939,AAPL,19/08/2022,20/01/2023,0.023001,35.48,0.611111111,0.045966544,4.75796471627649,0.32037128905483314,0.004494180362955861,36.8390511274295
338,12026.0,37.84,4.29,140.0,174.1499939,AAPL,19/08/2022,17/02/2023,0.023001,35.556,0.722222222,0.047400189,5.311572701921364,0.32037128905483314,0.004494180362955861,37.2147110026436
339,10492.0,40.65,5.55,140.0,174.1499939,AAPL,19/08/2022,21/04/2023,0.025953,35.779,0.972222222,0.050625889,5.773908289915681,0.32037128905483314,0.004494180362955861,40.3717154520598
340,1338.0,30.8,2.35,140.0,167.5700073,AAPL,22/08/2022,18/11/2022,0.023001,37.227,0.349206349,0.041441148,1.1314297136810865,0.27051158718023827,0.0010972133412951082,29.7630535760325
341,7338.0,31.88,3.14,140.0,167.5700073,AAPL,22/08/2022,16/12/2022,0.023001,36.196,0.46031746,0.043719281,1.6193109172426432,0.27051158718023827,0.0010972133412951082,33.1280765838258
342,12551.0,33.35,4.05,140.0,167.5700073,AAPL,22/08/2022,20/01/2023,0.023001,35.686,0.599206349,0.04581294,2.0609327572176426,0.27051158718023827,0.0010972133412951082,34.3848597807411
343,12027.0,34.95,4.95,140.0,167.5700073,AAPL,22/08/2022,17/02/2023,0.023001,35.718,0.71031746,0.047246584,2.1904527010531183,0.27051158718023827,0.0010972133412951082,34.1902438817781
344,1339.0,30.3,2.38,140.0,167.5700073,AAPL,23/08/2022,18/11/2022,0.023001,37.256,0.345238095,0.041359786,1.6348590747608114,0.2711715801185401,0.0010918529784336285,29.2925231698943
345,7339.0,31.3,3.15,140.0,167.5700073,AAPL,23/08/2022,16/12/2022,0.023001,36.233,0.456349206,0.043637919,2.1804087357571404,0.2711715801185401,0.0010918529784336285,32.551882730854
346,12552.0,33.2,4.06,140.0,167.5700073,AAPL,23/08/2022,20/01/2023,0.023001,35.606,0.595238095,0.045761738,2.192015939106568,0.2711715801185401,0.0010918529784336285,34.2242076416818
347,12028.0,33.76,4.96,140.0,167.5700073,AAPL,23/08/2022,17/02/2023,0.023001,35.642,0.706349206,0.047195383,3.3601713754317757,0.2711715801185401,0.0010918529784336285,32.9991001094451
348,1340.0,30.4,2.18,140.0,167.2299957,AAPL,24/08/2022,18/11/2022,0.023001,36.79,0.341269841,0.041278424,0.9683608571595812,0.31450138187055265,0.004511410519552504,30.8048488932409
349,7340.0,31.75,2.98,140.0,167.2299957,AAPL,24/08/2022,16/12/2022,0.023001,35.613,0.452380952,0.043556557,1.1915775046775252,0.31450138187055265,0.004511410519552504,32.4760641990717
350,12553.0,33.45,3.79,140.0,167.2299957,AAPL,24/08/2022,20/01/2023,0.023001,35.081,0.591269841,0.045710537,1.3031368367083473,0.31450138187055265,0.004511410519552504,33.5687589316447
351,12029.0,34.3,4.7,140.0,167.2299957,AAPL,24/08/2022,17/02/2023,0.023001,35.149,0.702380952,0.047144181,2.189926618487476,0.31450138187055265,0.004511410519552504,33.7878831841034
352,10495.0,36.85,6.15,140.0,167.2299957,AAPL,24/08/2022,21/04/2023,0.025953,34.483,0.952380952,0.050369881,3.0874377934861172,0.31450138187055265,0.004511410519552504,36.6270019107751
353,1341.0,32.45,1.81,140.0,167.5299988,AAPL,25/08/2022,18/11/2022,0.023001,36.165,0.337301587,0.041197062,-1.1780385887882403,0.2897695847452685,0.0017633013512975615,30.6898254014247
354,7341.0,33.02,2.5,140.0,167.5299988,AAPL,25/08/2022,16/12/2022,0.023001,35.306,0.448412698,0.043475195,-0.28715642143768605,0.2897695847452685,0.0017633013512975615,31.7502287916914
355,12554.0,34.9,3.35,140.0,167.5299988,AAPL,25/08/2022,20/01/2023,0.023001,34.915,0.587301587,0.045659335,-0.3156783777452574,0.2897695847452685,0.0017633013512975615,35.8242696331832
356,10496.0,38.2,5.83,140.0,167.5299988,AAPL,25/08/2022,21/04/2023,0.025953,34.284,0.948412698,0.050318679,1.6842841578717582,0.2897695847452685,0.0017633013512975615,39.3676720340309
357,1342.0,27.7,2.87,140.0,170.0299988,AAPL,26/08/2022,18/11/2022,0.023001,37.78,0.333333333,0.0411157,7.105642987098321,0.28840133294459014,0.001537581216642951,25.7751578245809
358,7342.0,28.87,3.71,140.0,170.0299988,AAPL,26/08/2022,16/12/2022,0.023001,36.919,0.444444444,0.043393833,7.544189211821418,0.28840133294459014,0.001537581216642951,28.4070059396585
359,12555.0,30.14,4.6,140.0,170.0299988,AAPL,26/08/2022,20/01/2023,0.023001,36.174,0.583333333,0.045608133,8.165552610683363,0.28840133294459014,0.001537581216642951,31.3625692601796
360,12031.0,32.35,5.5,140.0,170.0299988,AAPL,26/08/2022,17/02/2023,0.023001,36.363,0.694444444,0.047041778,7.679608434565324,0.28840133294459014,0.001537581216642951,33.46905743046
361,10497.0,34.95,6.4,140.0,170.0299988,AAPL,26/08/2022,21/04/2023,0.025953,35.527,0.944444444,0.050267478,7.971173563165422,0.28840133294459014,0.001537581216642951,34.638014981839
362,1343.0,25.55,3.15,140.0,161.3800049,AAPL,29/08/2022,18/11/2022,0.023001,37.8,0.321428571,0.040871614,0.8071990452733928,0.28730936626207454,0.001124647854001275,24.765296513215
363,7343.0,27.25,4.06,140.0,161.3800049,AAPL,29/08/2022,16/12/2022,0.023001,36.619,0.432539683,0.043149748,0.7787287750757628,0.28730936626207454,0.001124647854001275,28.0248503623757
364,12556.0,28.13,4.9,140.0,161.3800049,AAPL,29/08/2022,20/01/2023,0.023001,35.907,0.571428571,0.045454529,1.7395479868017958,0.28730936626207454,0.001124647854001275,28.9413226470684
365,12032.0,29.7,6.0,140.0,161.3800049,AAPL,29/08/2022,17/02/2023,0.023001,36.032,0.682539683,0.046888173,2.089495433282991,0.28730936626207454,0.001124647854001275,28.9966344114249
366,1344.0,23.0,3.48,140.0,161.3800049,AAPL,30/08/2022,18/11/2022,0.023001,37.06,0.317460317,0.040790252,3.661217607238058,0.2861428031105726,0.001182107278495705,22.2688027353222
367,7344.0,24.04,4.4,140.0,161.3800049,AAPL,30/08/2022,16/12/2022,0.023001,35.997,0.428571429,0.043068386,4.300405586409738,0.2861428031105726,0.001182107278495705,24.7564044103317
368,12557.0,25.85,5.6,140.0,161.3800049,AAPL,30/08/2022,20/01/2023,0.023001,35.478,0.567460317,0.045403327,4.690976523085169,0.2861428031105726,0.001182107278495705,26.3563012860697
369,12033.0,27.12,6.45,140.0,161.3800049,AAPL,30/08/2022,17/02/2023,0.023001,35.616,0.678571429,0.046836971,5.089552604903872,0.2861428031105726,0.001182107278495705,26.6314069094913
370,1345.0,22.1,3.57,140.0,158.9100037,AAPL,31/08/2022,18/11/2022,0.023001,36.733,0.313492063,0.04070889,2.1553193396384245,0.2868837121603952,0.0011799104132623386,21.4733198460625
371,7345.0,24.55,4.51,140.0,158.9100037,AAPL,31/08/2022,16/12/2022,0.023001,34.465,0.424603175,0.042987024,1.4021641269321492,0.2868837121603952,0.0011799104132623386,25.0568894250903
372,12558.0,25.75,5.5,140.0,158.9100037,AAPL,31/08/2022,20/01/2023,0.023001,34.95,0.563492063,0.045352125,2.1924533306726914,0.2868837121603952,0.0011799104132623386,26.3662227326204
373,12034.0,27.35,6.45,140.0,158.9100037,AAPL,31/08/2022,17/02/2023,0.023001,36.132,0.674603175,0.04678577,2.3596571792525936,0.2868837121603952,0.0011799104132623386,26.8538334026627
374,1346.0,21.3,3.35,140.0,157.2200012,AAPL,01/09/2022,18/11/2022,0.023001,36.304,0.30952381,0.040627529,1.019504240141373,0.2764415778100793,0.0012518249593631587,20.4454478744299
375,7346.0,21.83,4.25,140.0,157.2200012,AAPL,01/09/2022,16/12/2022,0.023001,35.53,0.420634921,0.042905662,2.1440043501577293,0.2764415778100793,0.0012518249593631587,22.4951524441394
376,12559.0,25.05,5.4,140.0,157.2200012,AAPL,01/09/2022,20/01/2023,0.023001,34.911,0.55952381,0.045300924,1.0739784256452936,0.2764415778100793,0.0012518249593631587,25.6396953344331
377,12035.0,24.35,6.85,140.0,157.2200012,AAPL,01/09/2022,17/02/2023,0.023001,35.073,0.670634921,0.046734568,4.039808907782344,0.2764415778100793,0.0012518249593631587,23.9204372684638
378,1347.0,20.19,3.85,140.0,157.9600067,AAPL,02/09/2022,18/11/2022,0.023001,36.982,0.305555556,0.040546167,3.3437815604827676,0.28868423111794217,0.00190602751886748,19.1023010277483
379,7347.0,21.5,4.95,140.0,157.9600067,AAPL,02/09/2022,16/12/2022,0.023001,35.725,0.416666667,0.0428243,3.8859356094513373,0.28868423111794217,0.00190602751886748,20.7710903404344
380,12560.0,23.07,6.05,140.0,157.9600067,AAPL,02/09/2022,20/01/2023,0.023001,35.161,0.555555556,0.045249722,4.415560975830658,0.28868423111794217,0.00190602751886748,23.4495212798626
381,12036.0,24.3,7.15,140.0,157.9600067,AAPL,02/09/2022,17/02/2023,0.023001,35.461,0.666666667,0.046683367,5.100017307934991,0.28868423111794217,0.00190602751886748,24.9383147019476
382,10502.0,27.0,8.64,140.0,157.9600067,AAPL,02/09/2022,21/04/2023,0.025953,34.656,0.916666667,0.049909067,5.860698417071603,0.28868423111794217,0.00190602751886748,27.2274270041397
383,1348.0,19.24,4.1,140.0,154.5299988,AAPL,06/09/2022,18/11/2022,0.023001,37.561,0.28968254,0.040220719,1.0117066064953804,0.2950508425759074,0.0019448758138973787,18.2460831597556
384,7348.0,20.65,5.15,140.0,154.5299988,AAPL,06/09/2022,16/12/2022,0.023001,36.609,0.400793651,0.042498852,1.3944621693524368,0.2950508425759074,0.0019448758138973787,19.9493395772287
385,12561.0,22.25,6.39,140.0,154.5299988,AAPL,06/09/2022,20/01/2023,0.023001,35.806,0.53968254,0.045044916,2.0323574746150825,0.2950508425759074,0.0019448758138973787,22.5483710164735
386,12037.0,23.75,7.6,140.0,154.5299988,AAPL,06/09/2022,17/02/2023,0.023001,35.967,0.650793651,0.04647856,2.5513072414687485,0.2950508425759074,0.0019448758138973787,24.2405918240328
387,10503.0,26.35,9.08,140.0,154.5299988,AAPL,06/09/2022,21/04/2023,0.025953,35.144,0.900793651,0.04970426,3.3900040241635736,0.2950508425759074,0.0019448758138973787,26.6800524705848
388,1349.0,20.29,3.5,140.0,154.5299988,AAPL,07/09/2022,18/11/2022,0.023001,36.468,0.285714286,0.040139357,-0.6635984980271132,0.30676099135867535,0.004435334032061554,20.3492436600924
389,7349.0,21.87,4.46,140.0,154.5299988,AAPL,07/09/2022,16/12/2022,0.023001,35.523,0.396825397,0.04241749,-0.5431960957945137,0.30676099135867535,0.004435334032061554,22.2428265911659
390,12562.0,23.43,5.6,140.0,154.5299988,AAPL,07/09/2022,20/01/2023,0.023001,34.948,0.535714286,0.044993714,0.034182715447855117,0.30676099135867535,0.004435334032061554,23.5355771034123
391,12038.0,25.1,6.7,140.0,154.5299988,AAPL,07/09/2022,17/02/2023,0.023001,35.221,0.646825397,0.046427359,0.2717535660312933,0.30676099135867535,0.004435334032061554,24.6907243946669
392,10504.0,26.4,8.95,140.0,154.5299988,AAPL,07/09/2022,21/04/2023,0.025953,34.419,0.896825397,0.049653059,3.177448574931134,0.30676099135867535,0.004435334032061554,26.4058735959182
393,1350.0,18.57,3.7,140.0,155.9600067,AAPL,08/09/2022,18/11/2022,0.023001,35.761,0.281746032,0.040057995,2.661189057622323,0.2825266893122922,0.001956541270428992,17.6895509718089
394,7350.0,19.7,4.7,140.0,155.9600067,AAPL,08/09/2022,16/12/2022,0.023001,34.943,0.392857143,0.042336129,3.269236946253841,0.2825266893122922,0.001956541270428992,19.0569687620882
395,12563.0,21.75,5.85,140.0,155.9600067,AAPL,08/09/2022,20/01/2023,0.023001,34.259,0.531746032,0.044942513,3.366065666971764,0.2825266893122922,0.001956541270428992,21.9440672354011
396,12039.0,22.85,7.2,140.0,155.9600067,AAPL,08/09/2022,17/02/2023,0.023001,34.678,0.642857143,0.046376157,4.42225649190334,0.2825266893122922,0.001956541270428992,23.2359546874379
397,10505.0,25.11,8.6,140.0,155.9600067,AAPL,08/09/2022,21/04/2023,0.025953,34.024,0.892857143,0.049601857,5.514947414529644,0.2825266893122922,0.001956541270428992,25.4968195911727
398,1351.0,20.92,2.83,140.0,154.4600067,AAPL,09/09/2022,18/11/2022,0.023001,35.036,0.277777778,0.039976633,-2.083946478537001,0.29580350470652583,0.004321319172672234,21.0066969540864
399,7351.0,22.29,3.84,140.0,154.4600067,AAPL,09/09/2022,16/12/2022,0.023001,34.515,0.388888889,0.042254767,-1.7082545609121382,0.29580350470652583,0.004321319172672234,22.6809775732927
400,12564.0,23.9,4.86,140.0,154.4600067,AAPL,09/09/2022,20/01/2023,0.023001,34.036,0.527777778,0.044891311,-1.3020095836176324,0.29580350470652583,0.004321319172672234,23.9955337490204
401,12040.0,25.05,5.97,140.0,154.4600067,AAPL,09/09/2022,17/02/2023,0.023001,34.252,0.638888889,0.046324956,-0.5371995711046225,0.29580350470652583,0.004321319172672234,24.6682834164671
402,10506.0,27.7,7.55,140.0,154.4600067,AAPL,09/09/2022,21/04/2023,0.025953,33.515,0.888888889,0.049550656,0.3424850203464871,0.29580350470652583,0.004321319172672234,27.677192772984
403,1352.0,26.2,2.06,140.0,163.4299927,AAPL,12/09/2022,18/11/2022,0.023001,36.974,0.265873016,0.039732548,0.7611422768223122,0.3070056944781948,0.004126898236767338,26.06737567052
404,7352.0,27.49,2.91,140.0,163.4299927,AAPL,12/09/2022,16/12/2022,0.023001,35.993,0.376984127,0.042010681,1.04975787092215,0.3070056944781948,0.004126898236767338,28.0172382718325
405,12565.0,28.85,3.84,140.0,163.4299927,AAPL,12/09/2022,20/01/2023,0.023001,35.236,0.515873016,0.044737706,1.6140496919454677,0.3070056944781948,0.004126898236767338,29.0024915189269
406,12041.0,29.51,4.85,140.0,163.4299927,AAPL,12/09/2022,17/02/2023,0.023001,35.361,0.626984127,0.046171351,2.7647113537777557,0.3070056944781948,0.004126898236767338,29.123961739113
407,10507.0,32.5,6.27,140.0,163.4299927,AAPL,12/09/2022,21/04/2023,0.023001,34.521,0.876984127,0.049397051,3.135363255874182,0.3070056944781948,0.004126898236767338,32.4988521538688
408,1353.0,18.36,3.95,140.0,163.4299927,AAPL,13/09/2022,18/11/2022,0.023001,38.352,0.261904762,0.039651186,10.466346449964135,0.2991521330373517,0.0018790058632727818,17.5269906276403
409,7353.0,19.97,5.1,140.0,163.4299927,AAPL,13/09/2022,16/12/2022,0.023001,36.993,0.373015873,0.041929319,10.73260050550357,0.2991521330373517,0.0018790058632727818,19.2512801516656
410,12566.0,21.7,6.26,140.0,163.4299927,AAPL,13/09/2022,20/01/2023,0.023001,36.293,0.511904762,0.044686505,11.15617392515901,0.2991521330373517,0.0018790058632727818,22.0623886255895
411,12042.0,24.86,7.45,140.0,163.4299927,AAPL,13/09/2022,17/02/2023,0.023001,36.403,0.623015873,0.046120149,9.985450844766035,0.2991521330373517,0.0018790058632727818,25.1185122505065
412,10508.0,26.0,9.08,140.0,163.4299927,AAPL,13/09/2022,21/04/2023,0.023001,35.472,0.873015873,0.049345849,12.4130873063514,0.2991521330373517,0.0018790058632727818,26.3849035172005
413,1354.0,19.15,3.48,140.0,153.8399963,AAPL,14/09/2022,18/11/2022,0.023001,37.467,0.257936508,0.039569824,-0.408360730943059,0.29513028304360445,0.0018757982542451852,18.3859723729338
414,7354.0,21.0,4.5,140.0,153.8399963,AAPL,14/09/2022,16/12/2022,0.023001,36.485,0.369047619,0.041847957,-0.5144695952129723,0.29513028304360445,0.0018757982542451852,20.189560199176
415,12567.0,22.2,5.68,140.0,153.8399963,AAPL,14/09/2022,20/01/2023,0.023001,35.709,0.507936508,0.044635303,0.45835162356959813,0.29513028304360445,0.0018757982542451852,22.6244427570508
416,12043.0,24.6,7.45,140.0,153.8399963,AAPL,14/09/2022,17/02/2023,0.023001,35.954,0.619047619,0.046068948,0.6262430163763781,0.29513028304360445,0.0018757982542451852,24.7077778014582
417,10509.0,25.75,8.8,140.0,153.8399963,AAPL,14/09/2022,21/04/2023,0.023001,35.063,0.869047619,0.049294648,2.7608618083928036,0.29513028304360445,0.0018757982542451852,26.2097045566229
418,1355.0,16.92,4.15,140.0,155.3099976,AAPL,15/09/2022,18/11/2022,0.023001,37.638,0.253968254,0.039488462,3.937014881184382,0.296587599119948,0.001929442821384248,16.2000447919586
419,7355.0,18.75,5.31,140.0,155.3099976,AAPL,15/09/2022,16/12/2022,0.023001,36.471,0.365079365,0.041766595,3.9885417201751068,0.296587599119948,0.001929442821384248,18.033356849709
420,12568.0,20.27,6.55,140.0,155.3099976,AAPL,15/09/2022,20/01/2023,0.023001,35.794,0.503968254,0.044584102,4.70057705951163,0.296587599119948,0.001929442821384248,20.545643722265
421,12044.0,21.95,8.0,140.0,155.3099976,AAPL,15/09/2022,17/02/2023,0.023001,35.941,0.615079365,0.046017746,5.267081833891837,0.296587599119948,0.001929442821384248,22.2542391145898
422,10510.0,24.4,9.5,140.0,155.3099976,AAPL,15/09/2022,21/04/2023,0.023001,35.104,0.865079365,0.049243446,6.248680665793984,0.296587599119948,0.001929442821384248,24.7446992592335
423,1356.0,16.2,4.95,140.0,152.3699951,AAPL,16/09/2022,18/11/2022,0.023001,39.262,0.25,0.0394071,2.49247183327347,0.3058968807282565,0.001806850109485027,15.2133186971675
424,7356.0,17.9,6.1,140.0,152.3699951,AAPL,16/09/2022,16/12/2022,0.023001,38.041,0.361111111,0.041685233,2.6616330029180233,0.3058968807282565,0.001806850109485027,17.2674904209925
425,12569.0,19.55,7.35,140.0,152.3699951,AAPL,16/09/2022,20/01/2023,0.023001,36.869,0.5,0.0445329,3.252848627197608,0.3058968807282565,0.001806850109485027,19.9344478657994
426,12045.0,20.98,8.6,140.0,152.3699951,AAPL,16/09/2022,17/02/2023,0.023001,36.956,0.611111111,0.045966544,3.8679659162765176,0.3058968807282565,0.001806850109485027,21.494211174605
427,10511.0,23.8,10.15,140.0,152.3699951,AAPL,16/09/2022,21/04/2023,0.023001,36.0,0.861111111,0.049192244,4.526542533004857,0.3058968807282565,0.001806850109485027,23.9754083860773
428,1357.0,18.6,3.65,140.0,154.4799957,AAPL,19/09/2022,18/11/2022,0.023001,38.832,0.238095238,0.038982,0.8233841682509535,0.31649848457342766,0.0037255003963986844,18.4839431271551
429,7357.0,20.18,4.78,140.0,154.4799957,AAPL,19/09/2022,16/12/2022,0.023001,37.49,0.349206349,0.041441148,1.091418113681101,0.31649848457342766,0.0037255003963986844,20.3605551080996
430,12570.0,21.75,5.9,140.0,154.4799957,AAPL,19/09/2022,20/01/2023,0.023001,36.36,0.488095238,0.044288814,1.6239213180970182,0.31649848457342766,0.0037255003963986844,21.8092791254905
431,12046.0,23.3,7.15,140.0,154.4799957,AAPL,19/09/2022,17/02/2023,0.023001,36.441,0.599206349,0.04581294,2.120921157217623,0.31649848457342766,0.0037255003963986844,23.0329367980228
432,10512.0,25.95,9.67,140.0,154.4799957,AAPL,19/09/2022,21/04/2023,0.023001,35.463,0.849206349,0.04903864,3.910417694664261,0.31649848457342766,0.0037255003963986844,26.0752989395439
433,1358.0,21.15,3.26,140.0,154.4799957,AAPL,20/09/2022,18/11/2022,0.023001,39.852,0.234126984,0.0388403,-2.142676573519566,0.3021521806953407,0.0018153562674255962,20.1976819364426
434,7358.0,22.04,4.35,140.0,154.4799957,AAPL,20/09/2022,16/12/2022,0.023001,38.264,0.345238095,0.041359786,-1.2251525252391673,0.3021521806953407,0.0018153562674255962,20.9125623017062
435,12571.0,23.9,5.45,140.0,154.4799957,AAPL,20/09/2022,20/01/2023,0.023001,36.908,0.484126984,0.044207452,-1.005557175617156,0.3021521806953407,0.0018153562674255962,23.9780225874811
436,12047.0,25.9,6.7,140.0,154.4799957,AAPL,20/09/2022,17/02/2023,0.023001,36.9,0.595238095,0.045761738,-0.9579956608934594,0.3021521806953407,0.0018153562674255962,26.3535323724716
437,10513.0,26.83,8.47,140.0,154.4799957,AAPL,20/09/2022,21/04/2023,0.023001,35.863,0.845238095,0.048987438,1.798469672950489,0.3021521806953407,0.0018153562674255962,27.4768888396202
438,1359.0,21.0,4.05,140.0,156.8999939,AAPL,21/09/2022,18/11/2022,0.023001,40.962,0.23015873,0.0386986,1.1914120367463283,0.327704706640341,0.004396825917127494,20.0160183532593
439,7359.0,20.2,5.25,140.0,156.8999939,AAPL,21/09/2022,16/12/2022,0.023001,39.01,0.341269841,0.041278424,3.9083590571596005,0.327704706640341,0.004396825917127494,20.3214450114262
440,12572.0,21.9,6.1,140.0,156.8999939,AAPL,21/09/2022,20/01/2023,0.023001,37.521,0.48015873,0.04412609,4.035044695019309,0.327704706640341,0.004396825917127494,22.3419138905945
441,12048.0,24.5,7.43,140.0,156.8999939,AAPL,21/09/2022,17/02/2023,0.023001,37.496,0.591269841,0.045710537,3.5631350367083883,0.327704706640341,0.004396825917127494,24.1259168258184
442,10514.0,26.7,8.95,140.0,156.8999939,AAPL,21/09/2022,21/04/2023,0.023001,36.117,0.841269841,0.048936237,4.7965669602560865,0.327704706640341,0.004396825917127494,27.0593257033045
443,1360.0,17.49,4.25,140.0,153.7200012,AAPL,22/09/2022,18/11/2022,0.023001,40.197,0.226190476,0.0385569,1.695660985559016,0.3345601860998396,0.0007410337689427142,17.9396429741983
444,7360.0,19.4,5.32,140.0,153.7200012,AAPL,22/09/2022,16/12/2022,0.023001,38.051,0.337301587,0.041197062,1.5719638112117593,0.3345601860998396,0.0007410337689427142,20.3665987292569
445,12573.0,21.6,6.35,140.0,153.7200012,AAPL,22/09/2022,20/01/2023,0.023001,36.847,0.476190476,0.044044729,1.375737950883206,0.3345601860998396,0.0007410337689427142,21.5149983942345
446,12049.0,22.25,7.4,140.0,153.7200012,AAPL,22/09/2022,17/02/2023,0.023001,36.797,0.587301587,0.045659335,2.5743240222547854,0.3345601860998396,0.0007410337689427142,21.549526835786
447,10515.0,25.0,9.15,140.0,153.7200012,AAPL,22/09/2022,21/04/2023,0.023001,35.738,0.837301587,0.048885035,3.484720267110987,0.3345601860998396,0.0007410337689427142,24.8182907809667
448,1361.0,15.77,4.81,140.0,152.7400055,AAPL,23/09/2022,18/11/2022,0.023001,40.06,0.222222222,0.0384152,2.970058258934756,0.30810687597370223,0.0016635976072635293,14.6687826887261
449,7361.0,17.1,6.0,140.0,152.7400055,AAPL,23/09/2022,16/12/2022,0.023001,38.395,0.333333333,0.0411157,3.5456496870983187,0.30810687597370223,0.0016635976072635293,16.5056185213353
450,12574.0,18.63,7.2,140.0,152.7400055,AAPL,23/09/2022,20/01/2023,0.023001,36.917,0.472222222,0.043963367,4.186510416324666,0.30810687597370223,0.0016635976072635293,19.2101154270975
451,12050.0,20.6,8.85,140.0,152.7400055,AAPL,23/09/2022,17/02/2023,0.023001,36.939,0.583333333,0.045608133,4.665559310683392,0.30810687597370223,0.0016635976072635293,20.8462103123049
452,10516.0,22.45,10.1,140.0,152.7400055,AAPL,23/09/2022,21/04/2023,0.023001,35.807,0.833333333,0.048833833,5.97291764409178,0.30810687597370223,0.0016635976072635293,22.7046381475195
453,1362.0,16.5,4.9,140.0,150.7700043,AAPL,26/09/2022,18/11/2022,0.023001,42.174,0.21031746,0.0379901,0.2841447791800249,0.3425760807022695,0.0007588289905532366,16.4295443630712
454,7362.0,18.23,6.05,140.0,150.7700043,AAPL,26/09/2022,16/12/2022,0.023001,39.69,0.321428571,0.040871614,0.4171984452734421,0.3425760807022695,0.0007588289905532366,18.990746989462
455,12575.0,20.25,7.24,140.0,150.7700043,AAPL,26/09/2022,20/01/2023,0.023001,37.975,0.46031746,0.043719281,0.549307917242686,0.3425760807022695,0.0007588289905532366,20.2108708529126
456,12051.0,21.0,8.2,140.0,150.7700043,AAPL,26/09/2022,17/02/2023,0.023001,37.926,0.571428571,0.045454529,1.5595473868017962,0.3425760807022695,0.0007588289905532366,20.5006520282571
